Open Price,Close Price,High Price,Low Price,BTC Volume,USD Volume,Number of Trades,Candle Open Time,Candle Close Time,Trading Pair
64262.00000000,64266.00000000,64278.79000000,64260.00000000,5.90007000,379196.98087200,499,2024-05-05 17:42:00,2024-05-05 17:42:59,BTCUSD
64266.00000000,64287.00000000,64296.67000000,64266.00000000,5.33771000,343131.73273060,519,2024-05-05 17:43:00,2024-05-05 17:43:59,BTCUSD
64287.00000000,64278.00000000,64287.00000000,64276.42000000,4.89303000,314525.82122080,303,2024-05-05 17:44:00,2024-05-05 17:44:59,BTCUSD
64278.00000000,64245.12000000,64297.01000000,64245.11000000,9.96666000,640520.01154700,642,2024-05-05 17:45:00,2024-05-05 17:45:59,BTCUSD
64245.11000000,64248.00000000,64254.00000000,64245.11000000,4.25983000,273681.26498760,337,2024-05-05 17:46:00,2024-05-05 17:46:59,BTCUSD
64248.00000000,64259.99000000,64272.01000000,64248.00000000,7.84234000,503932.85807230,675,2024-05-05 17:47:00,2024-05-05 17:47:59,BTCUSD
64260.00000000,64240.00000000,64260.00000000,64240.00000000,20.00156000,1284945.65729990,580,2024-05-05 17:48:00,2024-05-05 17:48:59,BTCUSD
64240.01000000,64245.92000000,64248.00000000,64240.00000000,5.46268000,350946.21677620,369,2024-05-05 17:49:00,2024-05-05 17:49:59,BTCUSD
64245.91000000,64256.00000000,64256.00000000,64240.00000000,71.42162000,4588164.71337500,820,2024-05-05 17:50:00,2024-05-05 17:50:59,BTCUSD
64256.00000000,64278.00000000,64278.00000000,64242.49000000,9.68913000,622605.77673800,609,2024-05-05 17:51:00,2024-05-05 17:51:59,BTCUSD
64277.99000000,64258.00000000,64278.00000000,64253.20000000,9.04928000,581533.57785900,623,2024-05-05 17:52:00,2024-05-05 17:52:59,BTCUSD
64257.99000000,64273.99000000,64274.00000000,64257.99000000,3.10855000,199771.89719510,288,2024-05-05 17:53:00,2024-05-05 17:53:59,BTCUSD
64274.00000000,64219.34000000,64274.00000000,64219.34000000,19.21089000,1234191.32291810,763,2024-05-05 17:54:00,2024-05-05 17:54:59,BTCUSD
64219.35000000,64174.13000000,64219.35000000,64168.90000000,19.01981000,1220831.19416150,1224,2024-05-05 17:55:00,2024-05-05 17:55:59,BTCUSD
64174.14000000,64167.13000000,64177.68000000,64155.77000000,9.98436000,640706.63317830,621,2024-05-05 17:56:00,2024-05-05 17:56:59,BTCUSD
64167.13000000,64185.13000000,64195.07000000,64167.13000000,4.08105000,261944.24030090,501,2024-05-05 17:57:00,2024-05-05 17:57:59,BTCUSD
64185.13000000,64234.00000000,64251.53000000,64185.12000000,15.74284000,1011201.38976610,766,2024-05-05 17:58:00,2024-05-05 17:58:59,BTCUSD
64234.00000000,64218.00000000,64234.49000000,64208.79000000,5.99356000,384940.94267200,456,2024-05-05 17:59:00,2024-05-05 17:59:59,BTCUSD
64218.00000000,64225.78000000,64225.79000000,64216.00000000,5.73266000,368171.68104670,399,2024-05-05 18:00:00,2024-05-05 18:00:59,BTCUSD
64225.79000000,64221.50000000,64225.79000000,64221.50000000,3.64934000,234377.11917210,284,2024-05-05 18:01:00,2024-05-05 18:01:59,BTCUSD
64221.51000000,64247.20000000,64249.42000000,64221.50000000,8.65165000,555702.77301140,445,2024-05-05 18:02:00,2024-05-05 18:02:59,BTCUSD
64247.19000000,64209.73000000,64247.20000000,64209.72000000,6.88630000,442292.90742850,424,2024-05-05 18:03:00,2024-05-05 18:03:59,BTCUSD
64209.72000000,64176.42000000,64209.73000000,64176.42000000,7.91795000,508309.54344170,510,2024-05-05 18:04:00,2024-05-05 18:04:59,BTCUSD
64176.43000000,64184.95000000,64189.06000000,64176.42000000,4.73379000,303824.26748390,389,2024-05-05 18:05:00,2024-05-05 18:05:59,BTCUSD
64184.95000000,64157.74000000,64184.95000000,64157.74000000,6.74566000,432869.59891790,461,2024-05-05 18:06:00,2024-05-05 18:06:59,BTCUSD
64157.75000000,64171.19000000,64178.37000000,64150.25000000,15.85656000,1017364.69180700,770,2024-05-05 18:07:00,2024-05-05 18:07:59,BTCUSD
64171.19000000,64171.83000000,64171.84000000,64159.23000000,5.53740000,355323.70991070,453,2024-05-05 18:08:00,2024-05-05 18:08:59,BTCUSD
64171.84000000,64120.02000000,64180.00000000,64111.00000000,34.25355000,2197188.54844080,1440,2024-05-05 18:09:00,2024-05-05 18:09:59,BTCUSD
64120.02000000,64058.83000000,64129.79000000,64014.04000000,86.88146000,5566398.32157670,3254,2024-05-05 18:10:00,2024-05-05 18:10:59,BTCUSD
64058.82000000,64057.21000000,64069.12000000,64034.90000000,7.68238000,492064.89165480,743,2024-05-05 18:11:00,2024-05-05 18:11:59,BTCUSD
64057.20000000,64073.27000000,64073.27000000,64043.32000000,11.99587000,768403.44465400,684,2024-05-05 18:12:00,2024-05-05 18:12:59,BTCUSD
64073.27000000,64032.31000000,64073.27000000,64007.20000000,25.59541000,1638822.69732930,1164,2024-05-05 18:13:00,2024-05-05 18:13:59,BTCUSD
64032.30000000,64050.42000000,64057.00000000,64028.45000000,18.91777000,1211503.37216640,715,2024-05-05 18:14:00,2024-05-05 18:14:59,BTCUSD
64050.42000000,64015.79000000,64050.42000000,64015.79000000,17.10821000,1095386.12988700,729,2024-05-05 18:15:00,2024-05-05 18:15:59,BTCUSD
64015.80000000,64104.51000000,64112.61000000,64015.79000000,33.61933000,2153458.93537510,1253,2024-05-05 18:16:00,2024-05-05 18:16:59,BTCUSD
64104.50000000,64100.91000000,64112.61000000,64092.01000000,9.07581000,581777.40827620,641,2024-05-05 18:17:00,2024-05-05 18:17:59,BTCUSD
64100.90000000,64111.49000000,64111.50000000,64096.33000000,6.36952000,408315.31225960,424,2024-05-05 18:18:00,2024-05-05 18:18:59,BTCUSD
64111.49000000,64136.07000000,64136.16000000,64111.49000000,8.56290000,549102.63454840,444,2024-05-05 18:19:00,2024-05-05 18:19:59,BTCUSD
64136.08000000,64042.38000000,64136.08000000,64042.37000000,18.42307000,1180549.50547930,914,2024-05-05 18:20:00,2024-05-05 18:20:59,BTCUSD
64042.38000000,64079.99000000,64080.00000000,64042.01000000,25.10475000,1608054.95730950,893,2024-05-05 18:21:00,2024-05-05 18:21:59,BTCUSD
64079.99000000,64090.00000000,64104.38000000,64068.94000000,6.48856000,415834.42892570,553,2024-05-05 18:22:00,2024-05-05 18:22:59,BTCUSD
64090.01000000,64094.26000000,64094.27000000,64080.00000000,4.23418000,271362.55243080,421,2024-05-05 18:23:00,2024-05-05 18:23:59,BTCUSD
64094.26000000,64071.20000000,64094.27000000,64068.00000000,6.27266000,401947.34231910,493,2024-05-05 18:24:00,2024-05-05 18:24:59,BTCUSD
64071.19000000,64018.89000000,64071.20000000,64018.89000000,10.98470000,703399.40698020,642,2024-05-05 18:25:00,2024-05-05 18:25:59,BTCUSD
64018.89000000,64013.30000000,64018.90000000,64000.00000000,33.52418000,2145771.96892170,1415,2024-05-05 18:26:00,2024-05-05 18:26:59,BTCUSD
64013.31000000,64013.99000000,64014.00000000,64000.00000000,6.91824000,442816.28596450,456,2024-05-05 18:27:00,2024-05-05 18:27:59,BTCUSD
64014.00000000,64024.60000000,64024.60000000,64012.00000000,3.00199000,192173.52347480,416,2024-05-05 18:28:00,2024-05-05 18:28:59,BTCUSD
64024.60000000,64000.01000000,64024.60000000,64000.00000000,9.41111000,602369.95596790,529,2024-05-05 18:29:00,2024-05-05 18:29:59,BTCUSD
64000.01000000,64021.99000000,64022.00000000,64000.00000000,7.28036000,465996.39302810,500,2024-05-05 18:30:00,2024-05-05 18:30:59,BTCUSD
64022.00000000,64013.31000000,64022.00000000,64008.47000000,5.52412000,353652.73757270,389,2024-05-05 18:31:00,2024-05-05 18:31:59,BTCUSD
64013.31000000,64000.00000000,64015.35000000,64000.00000000,10.63617000,680813.47532330,589,2024-05-05 18:32:00,2024-05-05 18:32:59,BTCUSD
64000.00000000,64004.00000000,64004.00000000,63926.26000000,121.93564000,7802769.60158730,3088,2024-05-05 18:33:00,2024-05-05 18:33:59,BTCUSD
64004.00000000,63914.00000000,64004.00000000,63869.44000000,52.27091000,3340983.01836530,2554,2024-05-05 18:34:00,2024-05-05 18:34:59,BTCUSD
63913.99000000,63875.69000000,63914.00000000,63811.01000000,49.99329000,3192535.62332040,2562,2024-05-05 18:35:00,2024-05-05 18:35:59,BTCUSD
63875.69000000,63918.57000000,63918.58000000,63840.00000000,12.54539000,801244.16458290,801,2024-05-05 18:36:00,2024-05-05 18:36:59,BTCUSD
63918.58000000,63967.37000000,63967.37000000,63918.57000000,10.45394000,668448.60778300,743,2024-05-05 18:37:00,2024-05-05 18:37:59,BTCUSD
63967.36000000,63987.64000000,63987.65000000,63967.36000000,5.29151000,338533.54171240,413,2024-05-05 18:38:00,2024-05-05 18:38:59,BTCUSD
63987.65000000,63990.82000000,64008.65000000,63987.64000000,8.25093000,528056.92544980,517,2024-05-05 18:39:00,2024-05-05 18:39:59,BTCUSD
63990.83000000,64009.43000000,64009.44000000,63980.00000000,9.88110000,632301.39584040,499,2024-05-05 18:40:00,2024-05-05 18:40:59,BTCUSD
64009.44000000,64004.19000000,64009.44000000,63984.01000000,6.13849000,392863.24772470,425,2024-05-05 18:41:00,2024-05-05 18:41:59,BTCUSD
64004.20000000,63992.59000000,64004.20000000,63992.58000000,6.52549000,417610.22047890,411,2024-05-05 18:42:00,2024-05-05 18:42:59,BTCUSD
63992.58000000,63934.43000000,63992.59000000,63934.43000000,12.62028000,807255.46002010,684,2024-05-05 18:43:00,2024-05-05 18:43:59,BTCUSD
63934.43000000,63959.02000000,63976.00000000,63934.43000000,6.01138000,384493.04018640,495,2024-05-05 18:44:00,2024-05-05 18:44:59,BTCUSD
63959.01000000,63974.27000000,63974.27000000,63941.29000000,7.89189000,504726.19320100,621,2024-05-05 18:45:00,2024-05-05 18:45:59,BTCUSD
63974.27000000,63992.57000000,63992.57000000,63955.22000000,11.17809000,715078.80921820,609,2024-05-05 18:46:00,2024-05-05 18:46:59,BTCUSD
63992.57000000,64017.98000000,64017.99000000,63992.56000000,7.59875000,486351.63219850,448,2024-05-05 18:47:00,2024-05-05 18:47:59,BTCUSD
64017.99000000,63989.38000000,64022.30000000,63980.71000000,9.72674000,622558.26319620,570,2024-05-05 18:48:00,2024-05-05 18:48:59,BTCUSD
63989.38000000,63970.00000000,63989.39000000,63970.00000000,5.89404000,377112.68807590,338,2024-05-05 18:49:00,2024-05-05 18:49:59,BTCUSD
63970.00000000,63969.99000000,63970.01000000,63954.37000000,2.75190000,176028.12197600,369,2024-05-05 18:50:00,2024-05-05 18:50:59,BTCUSD
63969.98000000,63969.69000000,63969.99000000,63950.46000000,5.99713000,383612.03175400,443,2024-05-05 18:51:00,2024-05-05 18:51:59,BTCUSD
63969.69000000,63966.85000000,63984.00000000,63966.84000000,8.29275000,530553.30177880,509,2024-05-05 18:52:00,2024-05-05 18:52:59,BTCUSD
63966.85000000,63964.43000000,63969.55000000,63940.40000000,21.86319000,1398279.69740370,753,2024-05-05 18:53:00,2024-05-05 18:53:59,BTCUSD
63964.44000000,63948.00000000,63964.44000000,63948.00000000,7.19524000,460164.95326330,356,2024-05-05 18:54:00,2024-05-05 18:54:59,BTCUSD
63948.01000000,63907.84000000,63948.01000000,63907.83000000,6.47160000,413701.08980160,546,2024-05-05 18:55:00,2024-05-05 18:55:59,BTCUSD
63907.83000000,63929.99000000,63931.35000000,63907.83000000,10.01108000,639914.32746360,445,2024-05-05 18:56:00,2024-05-05 18:56:59,BTCUSD
63930.00000000,63913.99000000,63952.71000000,63904.00000000,13.62010000,870635.70598730,689,2024-05-05 18:57:00,2024-05-05 18:57:59,BTCUSD
63913.99000000,63896.47000000,63914.00000000,63896.47000000,9.77937000,624957.30884720,420,2024-05-05 18:58:00,2024-05-05 18:58:59,BTCUSD
63896.48000000,63932.60000000,63947.90000000,63896.47000000,7.44786000,476081.39412620,561,2024-05-05 18:59:00,2024-05-05 18:59:59,BTCUSD
63932.61000000,63920.01000000,63945.07000000,63920.00000000,3.22723000,206321.68487410,459,2024-05-05 19:00:00,2024-05-05 19:00:59,BTCUSD
63920.00000000,63920.00000000,63920.01000000,63920.00000000,4.38099000,280032.89857650,281,2024-05-05 19:01:00,2024-05-05 19:01:59,BTCUSD
63920.00000000,63934.01000000,63952.64000000,63920.00000000,9.06284000,579430.74462430,498,2024-05-05 19:02:00,2024-05-05 19:02:59,BTCUSD
63934.00000000,63924.85000000,63934.01000000,63924.85000000,7.32058000,468021.04259620,363,2024-05-05 19:03:00,2024-05-05 19:03:59,BTCUSD
63924.85000000,63940.00000000,63940.00000000,63924.85000000,9.11486000,582746.04447230,338,2024-05-05 19:04:00,2024-05-05 19:04:59,BTCUSD
63939.99000000,63866.00000000,63956.00000000,63865.99000000,11.87490000,759016.49781030,777,2024-05-05 19:05:00,2024-05-05 19:05:59,BTCUSD
63865.99000000,63911.10000000,63930.89000000,63865.99000000,10.25261000,655223.47503760,632,2024-05-05 19:06:00,2024-05-05 19:06:59,BTCUSD
63911.09000000,63959.99000000,63960.00000000,63911.09000000,8.15047000,521127.45604740,502,2024-05-05 19:07:00,2024-05-05 19:07:59,BTCUSD
63959.99000000,63985.71000000,63985.71000000,63959.98000000,3.15196000,201642.44456290,378,2024-05-05 19:08:00,2024-05-05 19:08:59,BTCUSD
63985.70000000,63983.00000000,63985.71000000,63980.00000000,3.68839000,235996.41641910,284,2024-05-05 19:09:00,2024-05-05 19:09:59,BTCUSD
63983.00000000,63940.00000000,63983.01000000,63940.00000000,6.63067000,424106.06138150,556,2024-05-05 19:10:00,2024-05-05 19:10:59,BTCUSD
63940.01000000,63972.49000000,63972.50000000,63940.00000000,13.84769000,885708.46535330,529,2024-05-05 19:11:00,2024-05-05 19:11:59,BTCUSD
63972.49000000,63948.00000000,63972.50000000,63947.99000000,6.56858000,420106.05397990,487,2024-05-05 19:12:00,2024-05-05 19:12:59,BTCUSD
63948.00000000,63952.00000000,63952.00000000,63947.99000000,2.49711000,159686.93673780,290,2024-05-05 19:13:00,2024-05-05 19:13:59,BTCUSD
63952.00000000,63955.08000000,63955.09000000,63951.99000000,0.76214000,48742.10977010,183,2024-05-05 19:14:00,2024-05-05 19:14:59,BTCUSD
63955.08000000,63959.99000000,63960.00000000,63934.01000000,5.68920000,363842.10625590,468,2024-05-05 19:15:00,2024-05-05 19:15:59,BTCUSD
63959.99000000,63962.89000000,63970.00000000,63959.99000000,1.59285000,101886.38345500,258,2024-05-05 19:16:00,2024-05-05 19:16:59,BTCUSD
63962.89000000,63955.04000000,63962.90000000,63955.04000000,4.77747000,305567.41343820,418,2024-05-05 19:17:00,2024-05-05 19:17:59,BTCUSD
63955.04000000,63966.11000000,63972.50000000,63955.04000000,2.42306000,154995.42807010,323,2024-05-05 19:18:00,2024-05-05 19:18:59,BTCUSD
63966.11000000,63999.98000000,63999.99000000,63958.00000000,6.40997000,410066.82807760,461,2024-05-05 19:19:00,2024-05-05 19:19:59,BTCUSD
63999.98000000,63973.05000000,63999.99000000,63973.05000000,5.13090000,328327.12706340,415,2024-05-05 19:20:00,2024-05-05 19:20:59,BTCUSD
63973.06000000,63973.05000000,63973.06000000,63973.05000000,1.53468000,98178.16417440,165,2024-05-05 19:21:00,2024-05-05 19:21:59,BTCUSD
63973.06000000,63973.05000000,63973.06000000,63973.05000000,1.18244000,75644.30020010,188,2024-05-05 19:22:00,2024-05-05 19:22:59,BTCUSD
63973.05000000,63973.06000000,63973.06000000,63973.05000000,1.49639000,95728.64275150,249,2024-05-05 19:23:00,2024-05-05 19:23:59,BTCUSD
63973.06000000,63940.00000000,63973.06000000,63940.00000000,6.96757000,445624.09360180,594,2024-05-05 19:24:00,2024-05-05 19:24:59,BTCUSD
63940.01000000,63966.99000000,63966.99000000,63940.00000000,7.24850000,463544.43931350,483,2024-05-05 19:25:00,2024-05-05 19:25:59,BTCUSD
63966.98000000,63962.52000000,63966.99000000,63962.51000000,2.32701000,148851.44228220,246,2024-05-05 19:26:00,2024-05-05 19:26:59,BTCUSD
63962.52000000,63954.18000000,63966.99000000,63954.18000000,3.36262000,215075.62977350,371,2024-05-05 19:27:00,2024-05-05 19:27:59,BTCUSD
63954.19000000,63954.19000000,63954.19000000,63954.18000000,3.05811000,195578.94638830,199,2024-05-05 19:28:00,2024-05-05 19:28:59,BTCUSD
63954.18000000,63954.19000000,63954.19000000,63954.18000000,1.86693000,119397.97972550,172,2024-05-05 19:29:00,2024-05-05 19:29:59,BTCUSD
63954.19000000,63954.18000000,63954.19000000,63954.18000000,1.77728000,113664.49076590,197,2024-05-05 19:30:00,2024-05-05 19:30:59,BTCUSD
63954.19000000,63970.70000000,63970.70000000,63954.18000000,5.68448000,363602.53794540,432,2024-05-05 19:31:00,2024-05-05 19:31:59,BTCUSD
63970.70000000,63954.18000000,63970.70000000,63954.18000000,4.93821000,315877.98293010,428,2024-05-05 19:32:00,2024-05-05 19:32:59,BTCUSD
63954.18000000,63970.70000000,63970.70000000,63954.18000000,10.50629000,671963.51982290,365,2024-05-05 19:33:00,2024-05-05 19:33:59,BTCUSD
63970.69000000,63957.71000000,63970.70000000,63957.71000000,3.18338000,203618.02947290,366,2024-05-05 19:34:00,2024-05-05 19:34:59,BTCUSD
63957.72000000,63960.00000000,63960.00000000,63957.71000000,1.89063000,120923.64624880,230,2024-05-05 19:35:00,2024-05-05 19:35:59,BTCUSD
63959.99000000,63952.47000000,63960.00000000,63952.47000000,5.42858000,347192.28151930,372,2024-05-05 19:36:00,2024-05-05 19:36:59,BTCUSD
63952.48000000,63895.45000000,63952.48000000,63895.45000000,15.98342000,1021708.13639220,621,2024-05-05 19:37:00,2024-05-05 19:37:59,BTCUSD
63895.45000000,63934.60000000,63937.80000000,63895.45000000,9.05369000,578723.68405430,417,2024-05-05 19:38:00,2024-05-05 19:38:59,BTCUSD
63934.60000000,63922.01000000,63934.60000000,63922.00000000,2.05004000,131059.35948300,232,2024-05-05 19:39:00,2024-05-05 19:39:59,BTCUSD
63922.01000000,63934.59000000,63934.59000000,63908.67000000,4.62331000,295520.02578160,388,2024-05-05 19:40:00,2024-05-05 19:40:59,BTCUSD
63934.59000000,63924.84000000,63934.59000000,63924.84000000,1.89196000,120952.92202930,272,2024-05-05 19:41:00,2024-05-05 19:41:59,BTCUSD
63924.84000000,63892.00000000,63924.85000000,63862.01000000,10.49386000,670413.30079650,631,2024-05-05 19:42:00,2024-05-05 19:42:59,BTCUSD
63891.99000000,63878.00000000,63892.00000000,63878.00000000,2.20869000,141100.32235320,269,2024-05-05 19:43:00,2024-05-05 19:43:59,BTCUSD
63878.00000000,63867.85000000,63878.01000000,63867.85000000,6.14090000,392232.46185990,309,2024-05-05 19:44:00,2024-05-05 19:44:59,BTCUSD
63867.85000000,63866.77000000,63868.00000000,63866.76000000,2.65699000,169695.74881590,271,2024-05-05 19:45:00,2024-05-05 19:45:59,BTCUSD
63866.77000000,63875.99000000,63876.00000000,63866.76000000,3.80977000,243329.19063900,255,2024-05-05 19:46:00,2024-05-05 19:46:59,BTCUSD
63875.99000000,63896.00000000,63913.72000000,63875.99000000,10.70548000,684035.64376820,534,2024-05-05 19:47:00,2024-05-05 19:47:59,BTCUSD
63896.00000000,63868.56000000,63896.01000000,63865.37000000,4.42093000,282409.43532520,380,2024-05-05 19:48:00,2024-05-05 19:48:59,BTCUSD
63868.55000000,63876.89000000,63876.90000000,63868.55000000,4.15471000,265384.46052410,194,2024-05-05 19:49:00,2024-05-05 19:49:59,BTCUSD
63876.90000000,63896.00000000,63896.00000000,63876.89000000,9.25897000,591456.19296390,288,2024-05-05 19:50:00,2024-05-05 19:50:59,BTCUSD
63895.99000000,63899.60000000,63899.60000000,63886.00000000,5.48912000,350696.82989870,367,2024-05-05 19:51:00,2024-05-05 19:51:59,BTCUSD
63899.59000000,63887.99000000,63899.60000000,63887.99000000,1.82644000,116694.31894430,251,2024-05-05 19:52:00,2024-05-05 19:52:59,BTCUSD
63888.00000000,63913.71000000,63913.72000000,63887.99000000,4.65477000,297440.66874990,415,2024-05-05 19:53:00,2024-05-05 19:53:59,BTCUSD
63913.72000000,63921.05000000,63921.06000000,63906.00000000,6.05320000,386861.19412750,303,2024-05-05 19:54:00,2024-05-05 19:54:59,BTCUSD
63921.05000000,63912.85000000,63921.06000000,63912.85000000,4.25211000,271769.54902600,231,2024-05-05 19:55:00,2024-05-05 19:55:59,BTCUSD
63912.85000000,63905.99000000,63912.86000000,63900.00000000,2.79750000,178771.60796190,436,2024-05-05 19:56:00,2024-05-05 19:56:59,BTCUSD
63906.00000000,63850.02000000,63906.00000000,63850.01000000,12.69436000,810866.86013770,805,2024-05-05 19:57:00,2024-05-05 19:57:59,BTCUSD
63850.01000000,63873.99000000,63873.99000000,63843.99000000,14.33674000,915596.41505070,407,2024-05-05 19:58:00,2024-05-05 19:58:59,BTCUSD
63873.98000000,63879.94000000,63879.95000000,63873.98000000,3.69717000,236162.43830490,274,2024-05-05 19:59:00,2024-05-05 19:59:59,BTCUSD
63879.94000000,63864.74000000,63879.95000000,63862.00000000,8.05265000,514326.56315980,607,2024-05-05 20:00:00,2024-05-05 20:00:59,BTCUSD
63864.75000000,63838.01000000,63864.75000000,63838.00000000,6.24413000,398690.62180820,490,2024-05-05 20:01:00,2024-05-05 20:01:59,BTCUSD
63838.01000000,63836.19000000,63846.00000000,63836.18000000,6.75122000,431005.99267980,415,2024-05-05 20:02:00,2024-05-05 20:02:59,BTCUSD
63836.19000000,63861.99000000,63862.00000000,63836.18000000,4.32588000,276232.35969760,319,2024-05-05 20:03:00,2024-05-05 20:03:59,BTCUSD
63862.00000000,63828.09000000,63862.00000000,63828.07000000,7.79329000,497539.44885480,517,2024-05-05 20:04:00,2024-05-05 20:04:59,BTCUSD
63828.09000000,63842.89000000,63842.89000000,63828.09000000,3.07279000,196162.64793110,289,2024-05-05 20:05:00,2024-05-05 20:05:59,BTCUSD
63842.88000000,63859.67000000,63859.67000000,63842.88000000,2.87506000,183577.58139050,267,2024-05-05 20:06:00,2024-05-05 20:06:59,BTCUSD
63859.67000000,63786.00000000,63859.67000000,63780.00000000,25.77668000,1644983.04276410,1437,2024-05-05 20:07:00,2024-05-05 20:07:59,BTCUSD
63786.00000000,63828.55000000,63828.55000000,63785.99000000,10.17620000,649384.20080970,478,2024-05-05 20:08:00,2024-05-05 20:08:59,BTCUSD
63828.55000000,63852.00000000,63852.00000000,63828.54000000,5.07457000,323976.01311340,328,2024-05-05 20:09:00,2024-05-05 20:09:59,BTCUSD
63852.00000000,63858.11000000,63858.12000000,63851.98000000,7.30615000,466528.92729470,336,2024-05-05 20:10:00,2024-05-05 20:10:59,BTCUSD
63858.11000000,63852.01000000,63862.00000000,63852.00000000,3.04462000,194422.10550420,341,2024-05-05 20:11:00,2024-05-05 20:11:59,BTCUSD
63852.01000000,63838.00000000,63852.01000000,63838.00000000,6.02007000,384356.59607540,488,2024-05-05 20:12:00,2024-05-05 20:12:59,BTCUSD
63838.00000000,63852.00000000,63852.00000000,63828.00000000,4.20722000,268604.40439240,287,2024-05-05 20:13:00,2024-05-05 20:13:59,BTCUSD
63852.00000000,63842.01000000,63852.00000000,63842.00000000,2.75641000,175995.97497130,304,2024-05-05 20:14:00,2024-05-05 20:14:59,BTCUSD
63842.00000000,63835.68000000,63842.01000000,63830.00000000,3.46612000,221260.89457430,273,2024-05-05 20:15:00,2024-05-05 20:15:59,BTCUSD
63835.68000000,63838.28000000,63844.00000000,63835.67000000,2.78553000,177825.38007730,324,2024-05-05 20:16:00,2024-05-05 20:16:59,BTCUSD
63838.28000000,63747.37000000,63838.28000000,63709.09000000,56.91767000,3628961.79265210,2890,2024-05-05 20:17:00,2024-05-05 20:17:59,BTCUSD
63747.37000000,63771.33000000,63779.88000000,63742.12000000,5.01572000,319804.76335320,448,2024-05-05 20:18:00,2024-05-05 20:18:59,BTCUSD
63771.32000000,63738.69000000,63771.33000000,63724.00000000,12.44218000,793129.30982320,707,2024-05-05 20:19:00,2024-05-05 20:19:59,BTCUSD
63738.69000000,63712.00000000,63741.35000000,63701.07000000,8.90350000,567319.09682790,705,2024-05-05 20:20:00,2024-05-05 20:20:59,BTCUSD
63712.01000000,63728.62000000,63728.63000000,63709.92000000,6.43079000,409738.26817050,373,2024-05-05 20:21:00,2024-05-05 20:21:59,BTCUSD
63728.62000000,63721.99000000,63748.00000000,63721.99000000,7.55507000,481538.39681320,545,2024-05-05 20:22:00,2024-05-05 20:22:59,BTCUSD
63722.00000000,63754.36000000,63754.37000000,63712.50000000,5.95061000,379268.73825320,432,2024-05-05 20:23:00,2024-05-05 20:23:59,BTCUSD
63754.37000000,63715.82000000,63754.37000000,63715.82000000,5.44963000,347314.30239900,490,2024-05-05 20:24:00,2024-05-05 20:24:59,BTCUSD
63715.83000000,63711.98000000,63715.94000000,63700.00000000,8.16048000,519894.35680580,556,2024-05-05 20:25:00,2024-05-05 20:25:59,BTCUSD
63711.99000000,63713.98000000,63720.00000000,63708.01000000,8.26508000,526587.58585880,388,2024-05-05 20:26:00,2024-05-05 20:26:59,BTCUSD
63713.98000000,63710.92000000,63715.83000000,63710.37000000,2.71403000,172919.25778720,282,2024-05-05 20:27:00,2024-05-05 20:27:59,BTCUSD
63710.92000000,63636.95000000,63710.93000000,63636.95000000,42.42859000,2701850.37287220,2378,2024-05-05 20:28:00,2024-05-05 20:28:59,BTCUSD
63636.96000000,63652.60000000,63670.00000000,63636.95000000,12.23729000,778935.70075960,547,2024-05-05 20:29:00,2024-05-05 20:29:59,BTCUSD
63652.59000000,63600.87000000,63652.60000000,63582.08000000,39.12545000,2488690.44806720,2288,2024-05-05 20:30:00,2024-05-05 20:30:59,BTCUSD
63600.86000000,63670.00000000,63670.00000000,63586.00000000,44.96025000,2860074.81824130,1334,2024-05-05 20:31:00,2024-05-05 20:31:59,BTCUSD
63670.00000000,63630.01000000,63670.00000000,63630.00000000,6.25721000,398248.78588610,599,2024-05-05 20:32:00,2024-05-05 20:32:59,BTCUSD
63630.00000000,63680.00000000,63680.01000000,63630.00000000,9.62877000,612968.89766700,627,2024-05-05 20:33:00,2024-05-05 20:33:59,BTCUSD
63680.01000000,63685.46000000,63685.47000000,63666.00000000,3.06765000,195330.65297010,315,2024-05-05 20:34:00,2024-05-05 20:34:59,BTCUSD
63685.46000000,63693.99000000,63694.00000000,63680.00000000,3.11610000,198460.71048690,316,2024-05-05 20:35:00,2024-05-05 20:35:59,BTCUSD
63693.99000000,63700.73000000,63700.73000000,63681.32000000,5.89816000,375686.51766790,407,2024-05-05 20:36:00,2024-05-05 20:36:59,BTCUSD
63700.72000000,63680.14000000,63700.73000000,63680.00000000,6.91820000,440591.87504160,409,2024-05-05 20:37:00,2024-05-05 20:37:59,BTCUSD
63680.15000000,63693.99000000,63694.00000000,63676.00000000,3.44497000,219383.32149890,316,2024-05-05 20:38:00,2024-05-05 20:38:59,BTCUSD
63693.99000000,63709.54000000,63709.54000000,63693.99000000,3.36953000,214646.42304050,287,2024-05-05 20:39:00,2024-05-05 20:39:59,BTCUSD
63709.53000000,63694.01000000,63724.00000000,63694.00000000,7.75681000,494233.00421190,486,2024-05-05 20:40:00,2024-05-05 20:40:59,BTCUSD
63694.01000000,63666.01000000,63694.01000000,63666.00000000,4.63784000,295345.07043860,377,2024-05-05 20:41:00,2024-05-05 20:41:59,BTCUSD
63666.00000000,63686.01000000,63694.00000000,63666.00000000,4.22845000,269293.27588340,375,2024-05-05 20:42:00,2024-05-05 20:42:59,BTCUSD
63686.00000000,63696.01000000,63696.01000000,63686.00000000,4.29900000,273803.90058120,288,2024-05-05 20:43:00,2024-05-05 20:43:59,BTCUSD
